transaction_id,fraud_probability,risk_level,triggered_rules,final_decision,explanation,scored_at,label_is_fraud,fraud_type
b0208b20-f4dd-4040-9400-ba9f46c71c30,0.0015,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
bd35b272-3a66-4ca5-8030-655d072d03d7,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
3220c5f0-30a5-4bdf-b93e-2d090b4c1fd9,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
60c612af-2c1e-4bf9-8d9f-23fe5d912255,0.0009,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
407983fa-3463-41f0-a18a-5c5d959e3110,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
70d9c64a-175d-441a-ab2b-2dde64343722,0.0007,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender. Model fraud probability: 0.1%.,2026-08-30T07:14:01.925972+00:00,False,
fafef9a6-e16f-439d-94df-cd9fe81b7dec,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
decd809f-a580-4c73-8ac3-e68e7fd87ebc,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
f871b488-687b-4578-a345-ce8cf5600cff,0.0005,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender. Model fraud probability: 0.1%.,2026-08-30T07:14:01.925972+00:00,False,
5d7b11c1-c377-4099-af8c-c5215131cbc9,0.0017,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
9fbe9b4d-a5f8-4c36-8f9d-1c7358915501,0.4352,MEDIUM,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 43.5%.,2026-08-30T07:14:01.925972+00:00,False,
64885219-644f-4c9a-a26c-2c71c60d4eec,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
94a5f617-bfe9-4446-b443-342fc2cbb37d,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
ed56ed4b-a62c-44a8-87bb-21352ebc3b48,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
a3b363c9-cb91-4925-9032-db6cd3d48161,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
14f54180-9cd2-4ec8-aeba-edb492f4a907,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
e6c7236b-fc40-425e-9592-2c55a273fbc9,0.0009,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
359f8ca4-3b15-4fdb-a096-45a7dad51cdc,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
63ca2c35-7f43-4447-92d4-b370239401f3,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
b2c075a5-dab0-4a99-936b-79f5634e249e,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
e98bfd23-afd1-40e3-a095-0afe428b0018,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
746ea0d1-f1cc-4d22-96f8-7fe1c1b98851,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
c325dbc8-4f67-4318-a0c9-0c3eb9d923bb,0.0008,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
1134d738-a79c-474d-b4c0-81def9a8db1a,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
d5d939a2-20a9-410b-bda6-fb4b263e8a68,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
38b6adbd-5bb9-41e1-a412-9c6ad5b6fef0,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
8a33cc25-0d9f-4ee9-97c2-f1b8815e747e,0.0012,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
6ca2fc7c-55bc-4ed7-a369-5f632fc05d0a,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
c8868221-6bd9-44a3-b310-fe4a701bfb06,0.0002,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender. Model fraud probability: 0.0%.,2026-08-30T07:14:01.925972+00:00,False,
73e762c5-c8f3-42dc-91c2-c5733c9dae7b,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
ccbed818-75c4-4aea-9d6f-12a92e83ce80,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
ace179c4-c0e2-4a4c-989d-7f73e772cf5a,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
ebc50538-e94e-4de8-8358-d3e19d9a8b44,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
808271da-7b97-41a1-bb1d-65dcec00c15b,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
eea16482-efc9-4c25-aaa2-f0854592d08e,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
0fd2a355-73f4-447c-8b0e-4538d80cd7ab,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
e2909104-219e-40c7-8ac2-2877b79ebfc4,0.008,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 0.8%.,2026-08-30T07:14:01.925972+00:00,False,
af70de4e-25cf-487f-b94a-8809b9b2139c,0.0031,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender; amount is 2.1x the sender's typical amount. Model fraud probability: 0.3%.,2026-08-30T07:14:01.925972+00:00,False,
3fff9099-8e27-431b-b38c-e6dce82595ef,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
10f0e662-5dee-49f2-b9a1-5131b7d24466,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
0e94c190-f8bf-4769-89df-e9a48f4cd13c,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
0053b6e8-1a20-4659-be15-33b506a57864,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
7d7d2f7f-0311-4e0c-8b3b-f3a3051bbdf5,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
6a3f477b-7b3d-4850-9866-3b021cf97f16,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
883a6262-392c-465e-a6d9-5a28373f2ab4,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
3f7bc5f9-67e7-4e84-8429-5dc227d2c255,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
78c20111-4f4d-42dd-afce-315a7ebc793d,0.001,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender. Model fraud probability: 0.1%.,2026-08-30T07:14:01.925972+00:00,False,
79d4bc56-9cad-4dd7-a02e-68dea98345f8,0.0003,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender. Model fraud probability: 0.0%.,2026-08-30T07:14:01.925972+00:00,False,
2752d654-b9a1-444b-a756-ade3927b903a,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
d9f98458-8ea2-46b0-901b-bb48c5deb951,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
7eca065c-7872-4a85-9e41-68042a2d0a88,0.2709,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 27.1%.,2026-08-30T07:14:01.925972+00:00,False,
5dcb8b81-3251-4c2f-8f8a-42c1edf3fc7a,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
769f6fc8-54e5-457d-b6ec-f518a5ea21e7,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
4f9ffae2-4de1-47cc-8f2f-b50b0c149424,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
b555b709-fb35-4b55-a5dd-da39432de95e,0.0113,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 1.1%.,2026-08-30T07:14:01.925972+00:00,False,
06cb191d-b3cc-4a10-a88a-152fdef2bba8,0.0313,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 3.1%.,2026-08-30T07:14:01.925972+00:00,False,
03c75636-8334-42e6-84bd-637f6c143fe5,0.1401,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 14.0%.,2026-08-30T07:14:01.925972+00:00,False,
791b66d7-e241-4f29-afbb-19a1a87373ad,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
d761853f-d706-4497-ba79-2dc0b295d781,0.0013,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
eef5afd1-9434-4b29-ac0a-d2c339546fcf,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
35281b90-3df1-4baf-9516-43d49c8956cf,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
54c61be4-dc34-4396-ae36-724ba0444e38,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
ae449ccb-b945-443c-b3f0-7d9f78804020,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
c27a7589-ddc7-4baf-98b4-0e7c476c133b,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
3683447f-2001-4adf-975c-7881718c21fb,0.0018,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
e0b5e7c1-45b3-4ac1-89d1-a0b90f340866,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
ae99a106-ba23-4ab5-b2ed-eccf45f65f7a,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
e27398bf-b6a8-4252-a81c-99c4b5e1b126,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
c3ca24d8-b1dc-4f47-aeb3-205611f6fa39,0.0009,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
ee15f340-77ed-42e2-97c7-9977a926632a,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
6474ba74-b5e5-4fb3-9c68-e04dfe232972,0.0037,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.4%).,2026-08-30T07:14:01.925972+00:00,False,
7a7c386d-00e8-41bd-87a8-515ce716ae6d,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
434f57ed-abc5-4284-a6c7-7f5cfff12559,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
497d5a00-c336-46d7-82a6-fe4e35533631,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
07c6549e-20ac-425c-8db2-1a12501cc636,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
f51383aa-50f4-4cc7-878f-de93aea762d3,0.0013,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
600e50ac-fb1b-45a2-80bc-df2506ec891b,0.0022,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
fbb9a479-2071-48cd-affe-ea20e72246f5,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
531eeb4a-6591-4179-a7ff-433532586fbf,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
9823f230-094c-4496-8c99-f7a0aedd3390,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
6583d99e-6c57-4a11-b85d-92ee2b347308,0.0011,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
8f4d5671-8a3c-45e5-bfc8-0b64ca6f4547,0.0011,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
7f22dfd7-b1e2-45cd-bf31-0620e68099ae,0.0003,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender. Model fraud probability: 0.0%.,2026-08-30T07:14:01.925972+00:00,False,
f9cb004d-2876-4377-8e93-dcaa54350e60,0.0026,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender. Model fraud probability: 0.3%.,2026-08-30T07:14:01.925972+00:00,False,
791a1dd1-a8ae-4981-8115-adb56046962e,0.0001,LOW,,ALLOW,Key factors: amount is 2.1 standard deviations above the sender's usual amount. Model fraud probability: 0.0%.,2026-08-30T07:14:01.925972+00:00,False,
8bd81bba-be43-4b36-80b9-84c64d422a22,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
91987754-b8a9-45c8-a13e-95a7e9b074bb,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
f7856ab1-5451-4e41-9526-46cdffaa5796,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
873b7051-37cc-4fdf-8cee-68329a8b1019,0.0019,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
4d65b51f-9092-4af8-b6f9-f356eb79a4a4,0.0008,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
94ed975f-047e-4899-89d3-53d77100496c,0.0086,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 0.9%.,2026-08-30T07:14:01.925972+00:00,False,
7fbde276-11e5-4d17-9ff5-a1551b139b8a,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
5888d73d-dfc3-41a1-af19-dec7e36f99a0,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
0d23ff2e-2a8b-48f9-9cf6-3a973f478cb4,0.0016,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
8c8db49e-7467-4190-93a9-fc472a9d88d6,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
6d4ed944-dccc-453f-aa7a-60bd09faa933,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
4f25ea8f-e6a1-47ef-83c7-2c5688b63533,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
d2ca979f-3aa4-45b4-81d4-0a14cc03aef0,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
cdfdee62-bbd0-4592-91df-5a5e27c9ad77,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
e9162c0f-6517-4cbf-abc5-4d8899578b8c,0.0018,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
ef83e32b-083b-4d78-ae56-492a83027d53,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
cd4a1bf0-6646-451c-9bac-4ae8463fb868,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
7da08af8-6b03-43d6-8f9d-b695468e0942,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
a71cc334-5ebc-42ac-a398-1fb86260329f,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
23ff0864-50fc-40aa-a53d-25a118da4057,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
1e628b2b-b597-4c75-a294-2948dcfd2bb6,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
800d5489-b7c6-4485-bcd0-c9186d8cfd48,0.0021,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
a67f072e-634e-479d-8199-419bacc67abb,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
04960fc9-9042-4e79-8d28-a3004a82a927,0.0004,LOW,,ALLOW,Key factors: amount is 2.2 standard deviations above the sender's usual amount. Model fraud probability: 0.0%.,2026-08-30T07:14:01.925972+00:00,False,
b1d7a9bf-3540-4638-8acc-c8147048d5a6,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
3ffce748-d87e-47fe-9f07-876b8ca1d410,0.0008,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
4847dfb8-2136-4db9-9172-441df10250f0,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
198b562f-b4fc-4ac0-8944-18944195a83f,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
e33368b0-f249-456a-8309-49c42cabea47,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
e387d39a-3648-49b2-bcc9-052294b560e4,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
17084c1e-3364-49dd-aeef-68295f700642,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
3448e308-8b6d-420d-bf53-2eaaae843bfc,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
5bf9af58-898d-4aa1-891e-1f57cfbad0e8,0.0008,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
e86d4913-d7ab-4f8b-893c-8144e8b751c1,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
bf63b1ef-2b79-4a75-9175-9598703b179c,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
461ab529-9ebe-4a76-a735-8664daa13a1b,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
